gutenberg_id,text
84,"invoked to aid me. Often, when all was dry, the heavens cloudless, and"
84,"I was parched by thirst, a slight cloud would bedim the sky, shed the"
84,"few drops that revived me, and vanish."
84,
84,"I followed, when I could, the courses of the rivers; but the dæmon"
84,"generally avoided these, as it was here that the population of the"
84,country chiefly collected. In other places human beings were seldom
84,"seen, and I generally subsisted on the wild animals that crossed my"
84,path. I had money with me and gained the friendship of the villagers
84,"by distributing it; or I brought with me some food that I had killed,"
84,"which, after taking a small part, I always presented to those who had"
84,provided me with fire and utensils for cooking.
84,
84,"My life, as it passed thus, was indeed hateful to me, and it was during"
84,"sleep alone that I could taste joy. O blessed sleep! Often, when most"
84,"miserable, I sank to repose, and my dreams lulled me even to rapture. The"
84,"spirits that guarded me had provided these moments, or rather hours, of"
84,happiness that I might retain strength to fulfil my pilgrimage. Deprived of
84,"this respite, I should have sunk under my hardships. During the day I was"
84,"sustained and inspirited by the hope of night, for in sleep I saw my"
84,"friends, my wife, and my beloved country; again I saw the benevolent"
84,"countenance of my father, heard the silver tones of my Elizabeth’s"
84,"voice, and beheld Clerval enjoying health and youth. Often, when wearied by"
84,"a toilsome march, I persuaded myself that I was dreaming until night should"
84,come and that I should then enjoy reality in the arms of my dearest
84,friends. What agonising fondness did I feel for them! How did I cling to
84,"their dear forms, as sometimes they haunted even my waking hours, and"
84,"persuade myself that they still lived! At such moments vengeance, that"
84,"burned within me, died in my heart, and I pursued my path towards the"
84,"destruction of the dæmon more as a task enjoined by heaven, as the"
84,"mechanical impulse of some power of which I was unconscious, than as the"
84,ardent desire of my soul.
84,
84,"What his feelings were whom I pursued I cannot know. Sometimes, indeed, he"
84,left marks in writing on the barks of the trees or cut in stone that guided
84,me and instigated my fury. “My reign is not yet
84,over”—these words were legible in one of these
84,"inscriptions—“you live, and my power is complete. Follow me; I"
84,"seek the everlasting ices of the north, where you will feel the misery of"
84,"cold and frost, to which I am impassive. You will find near this place, if"
84,"you follow not too tardily, a dead hare; eat and be refreshed. Come on, my"
84,"enemy; we have yet to wrestle for our lives, but many hard and miserable"
84,hours must you endure until that period shall arrive.”
84,
84,"Scoffing devil! Again do I vow vengeance; again do I devote thee,"
84,"miserable fiend, to torture and death. Never will I give up my search"
84,until he or I perish; and then with what ecstasy shall I join my
84,"Elizabeth and my departed friends, who even now prepare for me the"
84,reward of my tedious toil and horrible pilgrimage!
84,
84,"As I still pursued my journey to the northward, the snows thickened and the"
84,cold increased in a degree almost too severe to support. The peasants were
84,"shut up in their hovels, and only a few of the most hardy ventured forth to"
84,seize the animals whom starvation had forced from their hiding-places to
84,"seek for prey. The rivers were covered with ice, and no fish could be"
84,procured; and thus I was cut off from my chief article of maintenance.
84,
84,The triumph of my enemy increased with the difficulty of my labours. One
84,inscription that he left was in these words: “Prepare! Your toils
84,"only begin; wrap yourself in furs and provide food, for we shall soon enter"
84,upon a journey where your sufferings will satisfy my everlasting
84,hatred.”
84,
84,My courage and perseverance were invigorated by these scoffing words; I
84,"resolved not to fail in my purpose, and calling on Heaven to support"
84,"me, I continued with unabated fervour to traverse immense deserts,"
84,until the ocean appeared at a distance and formed the utmost boundary
84,of the horizon. Oh! How unlike it was to the blue seasons of the
84,"south! Covered with ice, it was only to be distinguished from land by"
84,its superior wildness and ruggedness. The Greeks wept for joy when
84,"they beheld the Mediterranean from the hills of Asia, and hailed with"
84,"rapture the boundary of their toils. I did not weep, but I knelt down"
84,and with a full heart thanked my guiding spirit for conducting me in
84,"safety to the place where I hoped, notwithstanding my adversary’s gibe,"
84,to meet and grapple with him.
84,
84,Some weeks before this period I had procured a sledge and dogs and thus
84,traversed the snows with inconceivable speed. I know not whether the
84,"fiend possessed the same advantages, but I found that, as before I had"
84,"daily lost ground in the pursuit, I now gained on him, so much so that"
84,"when I first saw the ocean he was but one day’s journey in advance, and"
84,I hoped to intercept him before he should reach the beach. With new
84,"courage, therefore, I pressed on, and in two days arrived at a wretched"
84,hamlet on the seashore. I inquired of the inhabitants concerning the
84,"fiend and gained accurate information. A gigantic monster, they said,"
84,"had arrived the night before, armed with a gun and many pistols,"
84,putting to flight the inhabitants of a solitary cottage through fear of
84,his terrific appearance. He had carried off their store of winter
84,"food, and placing it in a sledge, to draw which he had seized on a"
84,"numerous drove of trained dogs, he had harnessed them, and the same"
84,"night, to the joy of the horror-struck villagers, had pursued his"
84,journey across the sea in a direction that led to no land; and they
84,conjectured that he must speedily be destroyed by the breaking of the
84,ice or frozen by the eternal frosts.
84,
84,On hearing this information I suffered a temporary access of despair.
84,"He had escaped me, and I must commence a destructive and almost endless"
84,"journey across the mountainous ices of the ocean, amidst cold that few"
